ID,Label,Label_Name,SW_Pred,SW_Name,HW_Pred,HW_Name,HW_eq_SW,HW_eq_GT,Scale,MAE,KL,Cos,Total_Cyc,P1_Cyc,P2_Cyc,Stall_Cyc,Compute_Cyc,Saturated
4440,150,sea lion,150,sea lion,150,sea lion,1,1,0.3048,0.001255,0.997852,0.991253,134211,57586,76611,16,312,0
4441,859,toaster,859,toaster,859,toaster,1,1,0.5284,0.001178,0.910976,0.936275,127783,52178,75591,64,360,0
4442,709,pencil box,721,pillow,721,pillow,1,0,0.4132,0.001284,1.047672,0.936093,126825,51223,75588,64,360,0
4443,259,Pomeranian,259,Pomeranian,259,Pomeranian,1,1,0.4426,0.001189,0.903192,0.930790,130039,53811,76214,32,328,0
4444,29,axolotl,29,axolotl,29,axolotl,1,1,0.3240,0.001249,0.988236,0.993773,141503,59344,82145,0,296,0
4445,971,bubble,512,corkscrew,512,corkscrew,1,0,0.6506,0.000659,0.307726,0.959620,133001,56920,76067,32,328,0
4446,9,ostrich,9,ostrich,9,ostrich,1,1,0.3288,0.001157,0.870906,0.996139,138084,61103,76967,0,296,0
4447,515,cowboy hat,515,cowboy hat,515,cowboy hat,1,1,0.3227,0.001252,0.980126,0.963422,134464,57632,76818,16,312,0
4448,126,isopod,126,isopod,126,isopod,1,1,0.4585,0.001348,1.093806,0.976767,129056,52865,76177,0,296,0
4449,870,tricycle,870,tricycle,870,tricycle,1,1,0.3652,0.001305,1.050846,0.952817,144247,67858,76375,64,360,0
4450,367,chimpanzee,367,chimpanzee,367,chimpanzee,1,1,0.5803,0.000888,0.595139,0.923361,132767,55633,77120,32,328,0
4451,198,standard schnauzer,198,standard schnauzer,198,standard schnauzer,1,1,0.3537,0.001007,0.835289,0.813537,146851,69267,77570,16,312,0
4452,213,Irish setter,213,Irish setter,213,Irish setter,1,1,0.3490,0.001303,1.053440,0.978107,131288,54944,76330,16,312,0
4453,326,lycaenid,326,lycaenid,326,lycaenid,1,1,0.3441,0.001259,1.011786,0.938060,219670,94125,125531,16,312,0
4454,859,toaster,691,oxygen mask,691,oxygen mask,1,0,0.4863,0.001085,0.781514,0.941104,145189,67287,77888,64,360,0
4455,921,book jacket,674,mousetrap,674,mousetrap,1,0,0.8239,0.000267,0.078370,0.981687,145576,63532,82030,32,328,0
4456,269,timber wolf,269,timber wolf,269,timber wolf,1,1,0.3478,0.001306,1.063196,0.889792,130997,54421,76562,32,328,0
4457,406,altar,406,altar,406,altar,1,1,0.4890,0.001381,1.146013,0.972996,134657,57804,76839,16,312,0
4458,280,grey fox,280,grey fox,280,grey fox,1,1,0.3647,0.001267,0.991955,0.935894,133960,56837,77109,16,312,0
4459,565,freight car,565,freight car,565,freight car,1,1,0.3558,0.001222,0.956149,0.995585,132237,55258,76965,32,328,0
4460,977,sandbar,977,sandbar,977,sandbar,1,1,0.3728,0.001310,1.068070,0.963353,165467,53640,111813,48,344,0
4461,211,vizsla,211,vizsla,211,vizsla,1,1,0.4022,0.001341,1.098426,0.973965,133542,55604,77924,16,312,0
4462,365,orangutan,365,orangutan,365,orangutan,1,1,0.2394,0.001306,1.068734,0.969030,129043,52953,76076,32,328,0
4463,487,cellular telephone,590,hand-held computer,590,hand-held computer,1,0,0.4411,0.001279,1.003098,0.947530,154853,75376,79463,32,328,0
4464,925,consomme,692,packet,692,packet,1,0,0.6187,0.000965,0.587726,0.964475,143619,66135,77470,48,344,0
4465,866,tractor,866,tractor,866,tractor,1,1,0.3426,0.001266,1.016862,0.905654,133707,56638,77055,64,360,0
4466,91,coucal,91,coucal,91,coucal,1,1,0.2416,0.001149,0.862940,0.995821,131993,55585,76394,0,296,0
4467,372,baboon,372,baboon,372,baboon,1,1,0.3858,0.001300,1.044840,0.963927,154456,77153,77289,32,328,0
4468,927,trifle,927,trifle,927,trifle,1,1,0.3421,0.001244,0.986621,0.989142,140145,62416,77715,32,328,0
4469,29,axolotl,126,isopod,126,isopod,1,0,0.5188,0.001078,0.745884,0.935920,132223,54099,78110,0,296,0
4470,729,plate rack,729,plate rack,729,plate rack,1,1,0.5605,0.000893,0.540029,0.955369,140997,63419,77564,64,360,0
4471,712,Petri dish,680,nipple,680,nipple,1,0,0.7136,0.000521,0.217596,0.956158,133919,57217,76688,48,344,0
4472,163,bloodhound,163,bloodhound,163,bloodhound,1,1,0.4198,0.001276,1.006333,0.985659,143755,66179,77562,16,312,0
4473,859,toaster,626,lighter,626,lighter,1,0,0.6624,0.000513,0.218607,0.951508,126463,50685,75764,48,344,0
4474,827,stove,827,stove,827,stove,1,1,0.5048,0.001093,0.844087,0.930730,129414,53173,76227,48,344,0
4475,410,apiary,410,apiary,410,apiary,1,1,0.3272,0.001156,0.872231,0.995056,150690,72059,78617,16,312,0
4476,771,safe,771,safe,771,safe,1,1,0.2573,0.001307,1.074452,0.984971,137664,60322,77328,64,360,0
4477,109,brain coral,109,brain coral,109,brain coral,1,1,0.2582,0.001290,1.026717,0.935136,129548,52692,76842,0,296,0
4478,971,bubble,971,bubble,971,bubble,1,1,0.2872,0.001207,0.943201,0.995442,135279,58433,76832,48,344,0
4479,348,ram,348,ram,348,ram,1,1,0.4344,0.001335,1.103377,0.944178,141449,59832,81603,32,328,0
4480,983,scuba diver,33,loggerhead,33,loggerhead,1,0,0.4735,0.001019,0.668057,0.944726,148310,69508,78788,0,296,0
4481,332,Angora,332,Angora,332,Angora,1,1,0.3159,0.001178,0.896908,0.991674,150010,71406,78590,32,328,0
4482,868,tray,868,tray,868,tray,1,1,0.4472,0.001146,0.837045,0.934245,135217,58603,76600,32,328,0
4483,177,Scottish deerhound,177,Scottish deerhound,177,Scottish deerhound,1,1,0.3492,0.001329,1.102352,0.948286,128700,52478,76208,16,312,0
4484,446,binder,896,washbasin,896,washbasin,1,0,0.6102,0.000674,0.341583,0.938115,129911,53456,76441,96,392,0
4485,100,black swan,100,black swan,100,black swan,1,1,0.2091,0.001153,0.866927,0.994514,136984,60089,76881,0,296,0
4486,553,file,553,file,553,file,1,1,0.3875,0.001356,1.122073,0.951573,131031,54801,76216,48,344,0
4487,343,warthog,343,warthog,343,warthog,1,1,0.3441,0.001245,1.034942,0.908540,154319,75037,79268,32,328,0
4488,438,beaker,438,beaker,438,beaker,1,1,0.4221,0.000974,0.690416,0.904457,141405,63402,77989,16,312,0
4489,705,passenger car,705,passenger car,705,passenger car,1,1,0.2771,0.001276,1.013351,0.950841,145864,68777,77073,64,360,0
4490,260,chow,260,chow,260,chow,1,1,0.3692,0.001270,1.008363,0.985269,129161,53067,76080,32,328,0
4491,488,chain,679,necklace,679,necklace,1,0,0.4475,0.001343,1.197002,0.922279,126561,50882,75665,32,328,0
4492,755,radio telescope,545,electric fan,545,electric fan,1,0,0.5505,0.001197,0.917286,0.953899,137967,60665,77288,48,344,0
4493,332,Angora,332,Angora,332,Angora,1,1,0.3654,0.001380,1.164569,0.964862,130278,54347,75917,32,328,0
4494,509,confectionery,509,confectionery,509,confectionery,1,1,0.5559,0.000889,0.566993,0.953493,137012,59796,77202,16,312,0
4495,196,miniature schnauzer,198,standard schnauzer,198,standard schnauzer,1,0,0.2969,0.001012,0.724764,0.973599,128397,52604,75779,16,312,0
4496,666,mortar,666,mortar,666,mortar,1,1,0.6703,0.000653,0.313498,0.958345,142822,65502,77306,32,328,0
4497,418,ballpoint,767,rubber eraser,767,rubber eraser,1,0,0.3535,0.001250,1.092508,0.851695,139562,62284,77264,64,360,0
4498,405,airship,405,airship,405,airship,1,1,0.4222,0.001277,1.000354,0.968959,133359,54823,78522,16,312,0
4499,838,sunscreen,593,harmonica,593,harmonica,1,0,0.6068,0.000912,0.614387,0.933908,132188,56112,76062,32,328,0
4500,771,safe,771,safe,771,safe,1,1,0.3915,0.001396,1.228785,0.933069,132790,56138,76638,64,360,0
4501,672,mountain tent,672,mountain tent,672,mountain tent,1,1,0.2938,0.001185,0.910224,0.994354,138233,61822,76397,48,344,0
4502,322,ringlet,322,ringlet,322,ringlet,1,1,0.2963,0.001218,0.945564,0.982301,136588,60337,76237,16,312,0
4503,826,stopwatch,826,stopwatch,826,stopwatch,1,1,0.4386,0.001179,0.904255,0.901049,141795,60213,81568,48,344,0
4504,269,timber wolf,270,white wolf,270,white wolf,1,0,0.3321,0.001333,1.081122,0.922601,132862,56426,76422,32,328,0
4505,998,ear,987,corn,987,corn,1,0,0.4838,0.001122,0.796590,0.981840,145302,67117,78171,80,376,0
4506,781,scoreboard,781,scoreboard,781,scoreboard,1,1,0.4265,0.001296,1.045171,0.987366,133297,56916,76367,64,360,0
4507,812,space shuttle,812,space shuttle,812,space shuttle,1,1,0.2926,0.001248,0.994030,0.988979,133113,56443,76656,64,360,0
4508,227,kelpie,232,Border collie,232,Border collie,1,0,0.6206,0.000739,0.403535,0.944665,153164,74354,78796,16,312,0
4509,817,sports car,436,beach wagon,436,beach wagon,1,0,0.6887,0.000677,0.344146,0.965388,128943,52713,76216,32,328,0
4510,820,steam locomotive,820,steam locomotive,820,steam locomotive,1,1,0.3501,0.001452,1.300038,0.963429,139961,59144,80803,64,360,0
4511,50,American alligator,50,American alligator,50,American alligator,1,1,0.4034,0.001149,0.879808,0.956387,130889,54715,76160,0,296,0
4512,44,alligator lizard,41,whiptail,41,whiptail,1,0,0.4372,0.001314,1.054823,0.948962,135511,58582,76915,0,296,0
4513,744,projectile,657,missile,657,missile,1,0,0.2978,0.000902,0.624831,0.975158,133551,57051,76486,48,344,0
4514,725,pitcher,725,pitcher,725,pitcher,1,1,0.4169,0.001268,1.021376,0.922479,155651,77460,78177,32,328,0
4515,522,croquet ball,641,maraca,641,maraca,1,0,0.5285,0.000891,0.564348,0.951222,135996,55206,80776,80,376,0
4516,181,Bedlington terrier,181,Bedlington terrier,181,Bedlington terrier,1,1,0.3108,0.001250,0.987563,0.987912,128900,52459,76427,16,312,0
4517,894,wardrobe,894,wardrobe,894,wardrobe,1,1,0.5843,0.000850,0.516325,0.924897,150049,70847,79188,64,360,0
4518,607,jack-o'-lantern,607,jack-o'-lantern,607,jack-o'-lantern,1,1,0.4429,0.001357,1.116801,0.961430,134924,57973,76937,32,328,0
4519,735,poncho,735,poncho,735,poncho,1,1,0.3766,0.001292,1.029929,0.947645,132328,55857,76457,32,328,0
4520,508,computer keyboard,527,desktop computer,527,desktop computer,1,0,0.4208,0.000973,0.666912,0.913743,133640,56854,76772,64,360,0
4521,157,papillon,157,papillon,157,papillon,1,1,0.5209,0.001192,0.876677,0.969530,133483,56886,76583,16,312,0
4522,864,tow truck,555,fire engine,555,fire engine,1,0,0.5350,0.001163,0.869289,0.956558,163776,82335,81427,48,344,0
4523,114,slug,114,slug,114,slug,1,1,0.4052,0.001411,1.211479,0.964859,138067,60353,77700,0,296,0
4524,825,stone wall,825,stone wall,825,stone wall,1,1,0.4328,0.001240,0.968741,0.990956,137150,60497,76639,48,344,0
4525,416,balance beam,416,balance beam,416,balance beam,1,1,0.3652,0.001240,0.974385,0.920159,131741,55202,76525,32,328,0
4526,595,harvester,866,tractor,866,tractor,1,0,0.2852,0.001293,1.035622,0.898479,141453,64461,76978,64,360,0
4527,875,trombone,875,trombone,875,trombone,1,1,0.3410,0.001094,0.867670,0.903417,148558,70022,78522,48,344,0
4528,665,moped,665,moped,665,moped,1,1,0.3834,0.001264,0.985052,0.964515,137890,59227,78649,48,344,0
4529,587,hammer,587,hammer,587,hammer,1,1,0.3676,0.001378,1.174004,0.941906,129863,53399,76450,32,328,0
4530,309,bee,309,bee,309,bee,1,1,0.3208,0.001264,0.995543,0.965689,127398,51712,75672,16,312,0
4531,297,sloth bear,297,sloth bear,297,sloth bear,1,1,0.2583,0.001214,0.942354,0.983230,148810,70034,78762,32,328,0
4532,442,bell cote,442,bell cote,442,bell cote,1,1,0.4451,0.001286,1.017356,0.981744,131772,55071,76687,32,328,0
4533,25,European fire salamander,25,European fire salamander,25,European fire salamander,1,1,0.2526,0.001163,0.875889,0.894907,129406,53026,76366,0,296,0
4534,496,Christmas stocking,496,Christmas stocking,496,Christmas stocking,1,1,0.3003,0.001359,1.144235,0.972445,130219,53807,76398,32,328,0
4535,324,cabbage butterfly,324,cabbage butterfly,324,cabbage butterfly,1,1,0.3334,0.001220,0.941278,0.979678,135527,58483,77030,16,329,0
4536,695,padlock,639,maillot tank suit,639,maillot tank suit,1,0,0.6474,0.000581,0.240019,0.971523,138522,59536,78972,32,328,0
4537,160,Afghan hound,160,Afghan hound,160,Afghan hound,1,1,0.4287,0.001126,0.784913,0.951645,126412,50362,76036,16,312,0
4538,529,diaper,419,Band Aid,419,Band Aid,1,0,0.7884,0.000371,0.111672,0.987122,141614,63796,77804,48,344,0
4539,62,rock python,61,boa constrictor,61,boa constrictor,1,0,0.4157,0.001177,0.929378,0.920572,145429,67441,77974,0,296,0
4540,713,photocopier,713,photocopier,713,photocopier,1,1,0.3150,0.001428,1.263314,0.947772,143760,65666,78080,80,376,0
4541,224,groenendael,224,groenendael,224,groenendael,1,1,0.3494,0.001308,1.063554,0.974405,128682,52181,76487,16,312,0
4542,395,gar,395,gar,395,gar,1,1,0.4232,0.001310,1.049080,0.972401,139167,62025,77128,16,312,0
4543,956,custard apple,956,custard apple,956,custard apple,1,1,0.4684,0.001065,0.773999,0.910171,128841,53052,75775,48,344,0
4544,759,reflex camera,759,reflex camera,759,reflex camera,1,1,0.4704,0.001047,0.748013,0.948591,127605,51654,75937,80,376,0
4545,817,sports car,468,cab,468,cab,1,0,0.4282,0.001120,0.899525,0.913611,139896,62093,77789,16,312,0
4546,349,bighorn,349,bighorn,349,bighorn,1,1,0.3873,0.001059,0.739104,0.960392,133579,56919,76646,16,312,0
4547,326,lycaenid,326,lycaenid,326,lycaenid,1,1,0.2658,0.001167,0.885716,0.992401,145059,66391,78654,16,312,0
4548,802,snowmobile,802,snowmobile,802,snowmobile,1,1,0.4228,0.001338,1.106429,0.986434,137660,59372,78274,64,360,0
4549,532,dining table,532,dining table,532,dining table,1,1,0.6523,0.000732,0.366113,0.961353,132361,56354,75993,64,360,0
4550,856,thresher,856,thresher,856,thresher,1,1,0.4470,0.001225,0.963279,0.929284,132077,54985,77078,80,376,0
4551,962,meat loaf,962,meat loaf,962,meat loaf,1,1,0.3829,0.001414,1.224251,0.961329,142447,61412,81021,16,312,0
4552,572,goblet,664,monitor,664,monitor,1,0,0.6738,0.000539,0.218990,0.976052,137334,59963,77357,48,344,0
4553,382,squirrel monkey,380,titi,380,titi,1,0,0.3678,0.001083,0.781855,0.909407,141932,65002,76916,16,312,0
4554,802,snowmobile,802,snowmobile,802,snowmobile,1,1,0.6555,0.000686,0.345291,0.956513,130756,53886,76856,48,344,0
4555,730,plow,596,hatchet,596,hatchet,1,0,0.6270,0.000787,0.418542,0.973125,132189,55152,77023,32,328,0
4556,217,English springer,217,English springer,217,English springer,1,1,0.4363,0.001282,1.012214,0.985722,168464,67181,101269,16,312,0
4557,605,iPod,605,iPod,605,iPod,1,1,0.3593,0.001410,1.248807,0.896440,128921,52758,76149,64,360,0
4558,457,bow tie,457,bow tie,457,bow tie,1,1,0.3043,0.001209,0.940004,0.996012,129863,53233,76616,16,312,0
4559,871,trimaran,871,trimaran,871,trimaran,1,1,0.2668,0.001168,0.944785,0.893035,138595,60762,77819,48,344,0
4560,790,shopping basket,790,shopping basket,790,shopping basket,1,1,0.4121,0.001153,0.935091,0.930330,145433,67056,78363,80,376,0
4561,684,ocarina,684,ocarina,684,ocarina,1,1,0.3203,0.001215,0.950329,0.995288,138279,60921,77344,64,360,0
4562,864,tow truck,408,amphibian,408,amphibian,1,0,0.9054,0.000132,0.058118,0.997515,134252,57633,76605,16,312,0
4563,727,planetarium,727,planetarium,727,planetarium,1,1,0.2759,0.001146,0.866078,0.995981,137005,59486,77505,80,376,0
4564,250,Siberian husky,250,Siberian husky,250,Siberian husky,1,1,0.3402,0.000980,0.731297,0.917128,163052,81316,81722,16,312,0
4565,515,cowboy hat,515,cowboy hat,515,cowboy hat,1,1,0.6873,0.000636,0.274031,0.972134,150346,71927,78405,32,328,0
4566,625,lifeboat,625,lifeboat,625,lifeboat,1,1,0.3861,0.001320,1.075692,0.961091,149050,61131,87905,32,328,0
4567,913,wreck,913,wreck,913,wreck,1,1,0.9807,0.000027,0.070052,0.999891,127818,50461,77343,64,360,0
4568,986,yellow lady's slipper,986,yellow lady's slipper,986,yellow lady's slipper,1,1,0.2889,0.001105,0.819826,0.998174,128302,52039,76249,16,312,0
4569,318,lacewing,318,lacewing,318,lacewing,1,1,0.2663,0.001176,0.897404,0.991045,131610,55037,76559,16,312,0
4570,712,Petri dish,712,Petri dish,712,Petri dish,1,1,0.6715,0.000790,0.431896,0.963454,134139,57607,76518,48,344,0
4571,252,affenpinscher,252,affenpinscher,252,affenpinscher,1,1,0.3812,0.001316,1.082716,0.917501,126564,50911,75639,16,312,0
4572,578,gown,578,gown,578,gown,1,1,0.5740,0.000687,0.358756,0.937548,134847,58137,76696,48,344,0
4573,111,nematode,815,spider web,815,spider web,1,0,0.8681,0.000233,0.067599,0.991957,149250,70260,78976,16,312,0
4574,177,Scottish deerhound,177,Scottish deerhound,177,Scottish deerhound,1,1,0.2766,0.001267,0.997760,0.954750,134576,57644,76918,16,312,0
4575,795,ski,795,ski,795,ski,1,1,0.4044,0.001337,1.110320,0.989331,129672,53623,76035,64,360,0
4576,700,paper towel,700,paper towel,700,paper towel,1,1,0.4563,0.001306,1.101129,0.929723,129670,52965,76691,80,376,0
4577,847,tank,847,tank,847,tank,1,1,0.3407,0.001327,1.084061,0.939958,146923,69677,77232,48,344,0
4578,389,barracouta,389,barracouta,389,barracouta,1,1,0.2637,0.001273,1.010569,0.951890,132679,57090,75575,16,312,0
4579,322,ringlet,322,ringlet,322,ringlet,1,1,0.3574,0.001277,1.018244,0.983104,126483,50557,75912,32,328,0
4580,238,Greater Swiss Mountain dog,241,EntleBucher,241,EntleBucher,1,0,0.6351,0.000592,0.266968,0.965779,140750,62775,77961,16,312,0
4581,433,bathing cap,433,bathing cap,433,bathing cap,1,1,0.4644,0.001415,1.208523,0.975193,140912,62971,77927,16,312,0
4582,504,coffee mug,968,cup,968,cup,1,0,0.5828,0.000718,0.403111,0.902387,158428,74116,84298,80,380,0
4583,93,hornbill,93,hornbill,93,hornbill,1,1,0.4466,0.001137,0.912810,0.884907,132441,55966,76461,0,296,0
4584,984,rapeseed,984,rapeseed,984,rapeseed,1,1,0.3308,0.001164,0.888517,0.995997,135127,58017,77096,48,344,0
4585,444,bicycle-built-for-two,444,bicycle-built-for-two,444,bicycle-built-for-two,1,1,0.3752,0.001307,1.047164,0.962222,127365,51003,76348,32,328,0
4586,237,miniature pinscher,151,Chihuahua,151,Chihuahua,1,0,0.7997,0.000270,0.082451,0.982749,131148,54132,77002,16,312,0
4587,782,screen,526,desk,526,desk,1,0,0.4515,0.001225,1.023530,0.893430,141696,64268,77414,48,344,0
4588,306,rhinoceros beetle,306,rhinoceros beetle,306,rhinoceros beetle,1,1,0.5030,0.001142,0.891704,0.919566,130044,53245,76785,16,312,0
4589,907,wine bottle,907,wine bottle,907,wine bottle,1,1,0.4600,0.001047,0.746595,0.920394,130894,55020,75860,80,376,0
4590,668,mosque,668,mosque,668,mosque,1,1,0.3560,0.001289,1.030853,0.956170,146362,68136,78212,80,376,0
4591,844,switch,507,combination lock,507,combination lock,1,0,0.4859,0.000961,0.620436,0.929598,147215,69809,77392,16,312,0
4592,501,cloak,501,cloak,501,cloak,1,1,0.4481,0.001339,1.118653,0.930962,126361,50254,76093,16,312,0
4593,932,pretzel,932,pretzel,932,pretzel,1,1,0.5184,0.001141,0.892947,0.944900,128132,51745,76373,32,328,0
4594,519,crate,642,marimba,642,marimba,1,0,0.6428,0.000802,0.471955,0.945944,140719,62994,77711,64,360,0
4595,303,long-horned beetle,311,grasshopper,311,grasshopper,1,0,0.4212,0.001094,0.749037,0.955451,136319,58824,77481,16,312,0
4596,465,bulletproof vest,652,military uniform,652,military uniform,1,0,0.5067,0.000968,0.704719,0.943710,128753,52158,76581,48,344,0
4597,824,stole,735,poncho,735,poncho,1,0,0.6380,0.000676,0.351359,0.943805,133684,56673,76997,48,344,0
4598,381,spider monkey,381,spider monkey,381,spider monkey,1,1,0.3093,0.001391,1.182985,0.941558,147595,68711,78870,16,312,0
4599,642,marimba,917,comic book,917,comic book,1,0,0.5628,0.001224,0.921378,0.968255,129632,52960,76658,64,360,0
4600,538,dome,538,dome,538,dome,1,1,0.4894,0.000819,0.505625,0.967021,133006,56328,76664,48,344,0
4601,883,vase,883,vase,883,vase,1,1,0.5246,0.001206,0.934644,0.955107,140499,62540,77945,32,328,0
4602,800,slot,800,slot,800,slot,1,1,0.3134,0.001148,0.867774,0.997531,128992,52416,76562,80,376,0
4603,373,macaque,373,macaque,373,macaque,1,1,0.3212,0.001371,1.140897,0.899704,147555,70285,77256,16,312,0
4604,369,siamang,369,siamang,369,siamang,1,1,0.5400,0.000788,0.507506,0.917330,138905,62195,76696,16,312,0
4605,2,great white shark,2,great white shark,2,great white shark,1,1,0.3596,0.001265,1.045779,0.857577,137516,59660,77842,0,296,0
4606,996,hen-of-the-woods,996,hen-of-the-woods,996,hen-of-the-woods,1,1,0.6077,0.000886,0.586649,0.935631,150533,70738,79781,16,312,0
4607,325,sulphur butterfly,309,bee,309,bee,1,0,0.4540,0.001059,0.724621,0.928798,136425,59970,76441,16,312,0
4608,796,ski mask,869,trench coat,869,trench coat,1,0,0.6368,0.000706,0.384290,0.948837,140478,62800,77664,48,344,0
4609,449,boathouse,449,boathouse,449,boathouse,1,1,0.4925,0.000989,0.656464,0.946268,126292,50118,76160,32,328,0
4610,75,black widow,75,black widow,75,black widow,1,1,0.2790,0.001249,0.987972,0.986296,128237,51651,76572,0,296,0
4611,219,cocker spaniel,214,Gordon setter,214,Gordon setter,1,0,0.5547,0.000881,0.605590,0.913382,148365,54465,93886,16,312,0
4612,635,magnetic compass,635,magnetic compass,635,magnetic compass,1,1,0.3974,0.001224,1.053199,0.878009,132738,54789,77935,32,328,0
4613,528,dial telephone,528,dial telephone,528,dial telephone,1,1,0.2753,0.001280,1.035127,0.989163,129867,52862,76991,48,344,0
4614,732,Polaroid camera,732,Polaroid camera,732,Polaroid camera,1,1,0.3260,0.001392,1.190800,0.955524,127456,50818,76624,48,344,0
4615,846,table lamp,619,lampshade,619,lampshade,1,0,0.3535,0.001022,0.780277,0.946798,145475,67048,78413,32,328,0
